title|file|line|section|speaker|role|liwcScores-Achiev|liwcScores-Adverbs|liwcScores-Affect|liwcScores-Anger|liwcScores-Anx|liwcScores-Article|liwcScores-Assent|liwcScores-AuxVb|liwcScores-Bio|liwcScores-Body|liwcScores-Cause|liwcScores-Certain|liwcScores-CogMech|liwcScores-Conj|liwcScores-Death|liwcScores-Discrep|liwcScores-Excl|liwcScores-Family|liwcScores-Feel|liwcScores-Filler|liwcScores-Friends|liwcScores-Funct|liwcScores-Future|liwcScores-Health|liwcScores-Hear|liwcScores-Home|liwcScores-Humans|liwcScores-I|liwcScores-Incl|liwcScores-Ingest|liwcScores-Inhib|liwcScores-Insight|liwcScores-Ipron|liwcScores-Leisure|liwcScores-Money|liwcScores-Motion|liwcScores-Negate|liwcScores-Negemo|liwcScores-Nonflu|liwcScores-Numbers|liwcScores-Past|liwcScores-Percept|liwcScores-Posemo|liwcScores-Ppron|liwcScores-Prep|liwcScores-Present|liwcScores-Pronoun|liwcScores-Quant|liwcScores-Relativ|liwcScores-Relig|liwcScores-Sad|liwcScores-See|liwcScores-Sexual|liwcScores-SheHe|liwcScores-Social|liwcScores-Space|liwcScores-Swear|liwcScores-Tentat|liwcScores-They|liwcScores-Time|liwcScores-Verbs|liwcScores-We|liwcScores-Work|liwcScores-You|liwcScores-total-sentences|liwcScores-total-words|statement
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|52|R3|CECILIA ROUSE|for|0|5|0|0|0|5|0|3|1|0|1|2|9|2|0|0|0|0|0|0|0|35|0|1|0|0|0|0|0|0|0|1|7|0|0|0|0|0|0|0|6|0|0|3|9|1|10|1|9|0|0|0|0|0|3|6|0|1|3|1|7|0|0|0|5|53|Okay. So here is the point about that number, though, right? There's always a counter factual. And as it turned out, they generated that estimate based on what they knew at the time which was in December 2008. As it turned out, the economy was a lot sicker than what they even knew.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|53|R3|DANIEL MITCHELL|against|0|0|0|0|0|2|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|1|2|0|0|0|1|11|Well, the unemployment rate was higher when they did the forecast.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|54|R3|CECILIA ROUSE|for|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|It was. Exactly.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|55|R3|DANIEL MITCHELL|against|0|4|0|0|0|1|0|7|0|0|1|0|7|2|0|1|1|0|0|0|0|27|1|0|0|0|0|0|0|0|0|2|7|0|2|0|2|0|0|0|2|0|0|2|2|6|9|2|2|0|0|0|0|0|2|1|0|0|0|1|10|0|0|2|3|36|They didn't know it. So in other words, that's -- the Krugman is that no matter how much Keynesianism fails, you just should have spent more money. But that's what gets you eventually to becoming Greece.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|56|R3|RICHARD EPSTEIN|against|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|6|There is no way to --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|57|R3|DANIEL MITCHELL|against|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|5|They keep spending more money.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|58|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|Richard Epstein.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|59|R3|RICHARD EPSTEIN|against|0|10|0|0|0|8|0|26|1|0|5|0|19|11|0|3|3|0|0|0|0|93|2|0|0|0|0|0|4|1|0|2|11|0|2|5|3|0|0|0|4|0|0|7|17|21|19|2|34|0|0|0|0|0|8|6|0|3|1|11|31|4|2|1|10|145|There's no way to falsify that proposition because if things go better, the stimulus did it. If things go worse, they would have been even worse still. So the question is, why do we believe when we've had a system of stagnation, when what you propose are short- term stimulus, which by definition will drop off. These are not going to have long-term benefits. You're eating your seed corn. Remember, tax revenues are down to an all- time low. Government expenditure is to a high. You now have 40 percent of the budget which is being financed by deficits. And the question is, how long is that going to be sustainable? There is an optimism in your position that somehow or other we can go from short-term stuff to long-term stuff, and yet there's no explanation as to how that transition is to be made--
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|60|R3|JOHN DONVAN|moderator|0|3|0|0|0|1|0|9|0|0|2|0|7|5|0|2|2|0|0|0|0|26|1|0|0|0|0|0|0|0|0|0|3|0|1|0|2|0|0|0|3|0|0|5|2|5|8|0|1|0|0|0|0|1|6|1|0|1|1|0|10|0|0|4|2|38|And, Mark, Richard is also making the point that you really can't prove your claims for stimulus spending having worked, because as he says, you're saying, well, it would have been worse if they hadn't. So what --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|61|R3|MARK ZANDI|for|0|0|0|0|0|1|0|3|0|0|0|0|4|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2|0|4|2|0|0|0|0|0|0|0|1|0|0|0|0|0|4|1|0|0|2|10|I cant counter-factual. I mean, we can't prove the counter-factual.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|62|R3|JOHN DONVAN|moderator|0|1|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|3|0|0|1|0|0|0|0|0|0|0|2|2|2|5|0|4|0|0|0|0|0|2|3|0|0|0|0|2|0|0|2|2|20|But where does that put you in terms of your argument? And winning that argument is a big thing .
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|63|R3|MARK ZANDI|for|4|3|7|0|0|10|0|17|0|0|2|0|18|0|0|2|3|0|0|0|0|83|1|0|0|0|0|5|5|0|0|1|4|0|2|0|3|3|0|2|15|0|5|12|14|6|18|4|8|0|3|0|0|0|9|4|0|2|0|0|26|6|1|1|16|148|Well, I tried to make my case with respect to timing. I mean, that's more obvious, right? So February '09, the stimulus, the one that we're focused on, most people are focused on, passed. It was mid February '09, I believe. In February '09, we lost literally 750,000 jobs. We lost 750,000 jobs in January, we lost 750,000 job in March. The economy was shrinking rapidly. We were in a free fall. By June, the recession was over, not by my definition, by the National Bureau for Economic Research. By one year later, we were having job growth. So, okay, you could argue maybe the economy magically would have found its footing without help from the federal government. And I'm not saying stimulus was the only thing. There were many policy responses. There was the Federal Reserve. There were the TARP programs. There were lots of different things.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|64|R3|RICHARD EPSTEIN|against|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|3|We know --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|65|R3|MARK ZANDI|for|0|2|0|0|0|3|0|4|0|0|0|0|4|0|0|1|2|0|0|0|0|16|1|0|0|0|0|0|0|0|0|1|3|0|0|0|0|0|0|0|2|0|0|0|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|2|28|But I think it's fair to say, just given the chronology of events, that the stimulus had a very positive impact. The economy would have performed measurably worse.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|66|R3|RICHARD EPSTEIN|against|0|0|0|0|0|1|0|1|0|0|1|0|2|1|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|1|1|2|0|0|0|0|0|1|1|0|0|0|0|1|0|0|1|1|10|No, because at the same time, you have to --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|67|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|Richard Epstein.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|68|R3|RICHARD EPSTEIN|against|0|8|0|0|0|8|0|14|0|0|2|0|12|10|0|2|1|0|0|0|0|76|1|0|0|0|0|0|5|0|1|1|10|1|0|2|3|0|0|1|0|1|0|12|17|18|23|1|11|0|0|1|0|0|16|7|0|1|3|2|21|0|0|7|8|116|-- predict that the stimulus also would fizzle. And that's exactly what it did. So in other words, there are two ways to look at this. What you do is you give people a boost of adrenaline, and they start running furiously. And then you've depleted their future resources, and there's nothing left to recoup. And the question here is long-term sustainability. As Cecilia said, if you're worried about labor markets, keep people out at the beginning, and it's going to affect them for the rest of their lives. And so what I don't understand is why don't you take up the proposals to deregulate the labor markets to increase the expansions from gains from trade?
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|69|R3|MARK ZANDI|for|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|4|Okay, can I respond?
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|70|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|Yeah. Mark Zandi.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|71|R3|MARK ZANDI|for|0|3|7|0|0|6|1|8|0|0|0|1|20|3|0|4|1|0|0|1|0|58|0|0|0|0|0|0|8|0|0|0|1|0|4|0|2|0|0|0|3|0|8|11|16|9|13|4|13|0|0|0|0|0|13|6|0|1|0|4|13|6|3|3|10|95|I concur. I concur. I agree with you entirely that the stimulus efforts are not a source of long-term growth. They are not. They were never intended to be. They were to provide support to the economy in a time of crisis, when we were in free fall. But we also need policies, like the ones you're talking about. And we can discuss the merits of it, where we need to focus on regulatory policy. We need to focus on tax policy. And most importantly of all, we need to focus on our long-term fiscal
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|72|R3|JOHN DONVAN|moderator|1|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|2|0|0|9|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|2|1|2|3|0|2|0|0|0|0|0|2|1|0|0|0|0|2|0|0|2|1|17|So you're saying that jobs plan is the fire truck rushing from the fire house right now.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|73|R3|MARK ZANDI|for|0|0|0|0|0|3|0|5|0|0|0|0|4|2|0|0|2|0|0|0|0|28|0|0|0|0|0|5|2|0|0|0|5|0|0|2|1|0|0|0|4|0|0|7|2|2|12|1|5|0|0|0|0|0|4|0|0|0|0|3|7|1|0|1|3|40|That's exactly what it is. If you had asked me to come to this debate six months ago when the economy was -- we were creating a couple hundred thousand jobs a month, I'd say, "John, I'm not coming. "
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|74|R3|RICHARD EPSTEIN|against|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|1|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|0|0|0|2|0|0|0|0|0|2|0|0|1|1|7|Yeah, but can I ask you --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|75|R3|MARK ZANDI|for|1|0|0|0|0|2|0|2|0|0|0|1|7|2|0|0|3|0|2|0|0|18|0|0|0|0|0|3|1|0|0|0|0|0|0|0|3|0|0|0|0|2|0|4|3|1|4|1|5|0|0|0|0|0|1|4|0|0|0|0|1|0|1|1|3|30|But I -- you know, and I'm not a hard -- Keynesian theory works at specific points in time. It's not an immutable fact. It doesn't work in every environment.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|76|R3|JOHN DONVAN|moderator|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|All right, Dan --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|77|R3|MARK ZANDI|for|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|1|6|This is an environment where --
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|78|R3|JOHN DONVAN|moderator|0|1|1|0|0|3|0|3|0|0|0|1|6|0|0|0|1|0|0|0|0|26|0|0|1|0|0|0|0|0|0|1|5|0|0|0|1|0|0|0|1|1|1|6|4|6|11|1|6|0|0|0|0|0|7|3|0|2|0|2|9|1|0|3|3|49|Wait, wait, Richard, let's -- Richard, let your opponent have the mic for a minute. Daniel, can you respond to the point that Mark just made, that sometimes at specific points in times it works. In your remarks earlier, you said pretty much I think that it never works.
Congress should pass Obamas jobs act - piece by piece|i2Debates/obama-jobs-act.p|79|R3|DANIEL MITCHELL|against|6|12|4|0|0|11|0|20|0|0|2|1|40|13|0|3|6|0|0|2|0|114|1|0|0|1|0|0|16|0|0|3|7|0|1|3|7|1|0|2|13|2|3|11|21|16|18|4|26|0|0|2|0|0|13|12|0|7|1|11|33|6|2|3|13|202|Well, if you take a long-term view and not just cherry-pick an odd month here or there, and you go back in time, and you look at different countries where they have tried Keynesianism, it hasn't worked. And one of the most interesting periods is when we didn't try Keynesianism. The recession coming out of World War I was very steep. We didn't do anything. The economy recovered very rapidly. And probably even more interesting is what happened after World War II. All the Keynesians thought we were going to have a giant recession. They wanted to plan massive public work spending and things like that. But Republicans control Congress. We had gridlock, we had stalemate. That turned out to be a wonderful thing. Because government didn't do anything and the economy relatively quickly digested millions and millions of people of being demobilized from war. In other words, the Hippocratic Oath about do no harm I think really applies, not to mention the fact that at some point we should consider why do we get recessions in the first place which in many cases is because of government policy mistakes, housing subsidies, easy money policy by the Fed, and things like that.
